protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,attributes,attribute_p1,attribute_p2
M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,M8lcl_FP565814.1_prot_CBH25454.1_2533_[gene=adh]_[protein=alcohol_dehydrogenase]_[protein_id=CBH25454.1]_[location=2948524..2949762],2532,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,M8lcl_FP565814.1_prot_CBH25647.1_2726_[gene=SRM_02726]_[protein=hypothetical_protein]_[protein_id=CBH25647.1]_[location=complement(3196875..3197318)],2725,0.6652146845623357,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,"M8lcl_FP565814.1_prot_CBH25791.1_2871_[gene=SRM_02870]_[protein=conserved_hypothetical_protein_containing_Lambda_repressor_like,_DNA_binding]_[protein_id=CBH25791.1]_[location=3361874..3362317]",2870,0.7370864053506173,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,M8lcl_FP565813.1_prot_CBH22854.1_48_[gene=SRM_p84048]_[protein=Transposase]_[protein_id=CBH22854.1]_[location=63755..64063],3234,0.6670553010739796,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH24919.1_1998_[gene=SRM_01998]_[protein=Malic_oxidoreductase]_[protein_id=CBH24919.1]_[location=complement(2283474..2284895)],1997,M8lcl_FP565814.1_prot_CBH25287.1_2366_[gene=ilvB]_[protein=Acetolactate_synthase]_[protein_id=CBH25287.1]_[location=2730548..2732338],2365,0.5766435713658302,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24919.1_1998_[gene=SRM_01998]_[protein=Malic_oxidoreductase]_[protein_id=CBH24919.1]_[location=complement(2283474..2284895)],1997,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.6543847915756229,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH24924.1_2003_[gene=mutA]_[protein=methylmalonyl_CoA_mutase_small_subunit]_[protein_id=CBH24924.1]_[location=2289990..2292011],2002,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.6244078941260723,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH24925.1_2004_[gene=mutB]_[protein=Methylmalonyl_CoA_mutase_large_subunit]_[protein_id=CBH24925.1]_[location=2292076..2294229],2003,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH24926.1_2005_[gene=SRM_02005]_[protein=argK_probable_family]_[protein_id=CBH24926.1]_[location=2294274..2295311],2004,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.6634280896410008,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH24928.1_2007_[gene=glnS]_[protein=Glutaminyl_tRNA_synthetase]_[protein_id=CBH24928.1]_[location=2295994..2298360],2006,M8lcl_FP565814.1_prot_CBH24963.1_2042_[gene=asnS]_[protein=Asparaginyl_tRNA_synthetase]_[protein_id=CBH24963.1]_[location=complement(2344087..2345649)],2041,0.6736668806762817,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,M8lcl_FP565814.1_prot_CBH25339.1_2418_[gene=SRM_02418]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25339.1]_[location=2794151..2794588],2417,0.5999115322515289,"['DAY', 'NIGHT', 'BOTH']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,M8lcl_FP565814.1_prot_CBH25647.1_2726_[gene=SRM_02726]_[protein=hypothetical_protein]_[protein_id=CBH25647.1]_[location=complement(3196875..3197318)],2725,0.5967290732241465,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,M8lcl_FP565813.1_prot_CBH22854.1_48_[gene=SRM_p84048]_[protein=Transposase]_[protein_id=CBH22854.1]_[location=63755..64063],3234,0.5987190824365622,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH25195.1_2274_[gene=SRM_02274]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25195.1]_[location=complement(2626963..2627394)],2273,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH25206.1_2285_[gene=yccX]_[protein=acylphosphatase]_[protein_id=CBH25206.1]_[location=complement(2642795..2643082)],2284,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,"M8lcl_FP565814.1_prot_CBH25360.1_2439_[gene=SRM_02439]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH25360.1]_[location=2821621..2822142]",2438,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,"M8lcl_FP565814.1_prot_CBH25405.1_2484_[gene=potE]_[protein=Na_K_Cl_cotransporter,_putative]_[protein_id=CBH25405.1]_[location=2879035..2881557]",2483,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,"M8lcl_FP565814.1_prot_CBH25490.1_2569_[gene=accA]_[protein=Acetyl_CoA_carboxylase,_alpha_subunit]_[protein_id=CBH25490.1]_[location=complement(2999474..3000481)]",2568,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,M8lcl_FP565814.1_prot_CBH25644.1_2723_[gene=SRM_02723]_[protein=hypothetical_protein]_[protein_id=CBH25644.1]_[location=3194432..3194668],2722,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,M8lcl_FP565814.1_prot_CBH24971.1_2050_[gene=surE]_[protein=5'_nucleotidase_surE]_[protein_id=CBH24971.1]_[location=complement(2353356..2354174)],2049,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,M8lcl_FP565814.1_prot_CBH25021.1_2100_[gene=SRM_02100]_[protein=hypothetical_protein]_[protein_id=CBH25021.1]_[location=complement(2413727..2414188)],2099,0.6715472138529701,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,M8lcl_FP565814.1_prot_CBH25046.1_2125_[gene=nadB]_[protein=Quinolinate_synthetase_B]_[protein_id=CBH25046.1]_[location=complement(2440656..2442152)],2124,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,M8lcl_FP565814.1_prot_CBH25163.1_2242_[gene=SRM_02242]_[protein=putative_phosphatase]_[protein_id=CBH25163.1]_[location=2586925..2588745],2241,0.6740978076677889,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,M8lcl_FP565814.1_prot_CBH25333.1_2412_[gene=SRM_02412]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25333.1]_[location=2790274..2790429],2411,0.6708166018687277,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,M8lcl_FP565814.1_prot_CBH25362.1_2441_[gene=argG]_[protein=Argininosuccinate_synthase]_[protein_id=CBH25362.1]_[location=2823622..2824863],2440,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24958.1_2037_[gene=secF]_[protein=Protein_export_membrane_protein]_[protein_id=CBH24958.1]_[location=complement(2338797..2339708)],2036,M8lcl_FP565814.1_prot_CBH24959.1_2038_[gene=secD]_[protein=Protein_export_membrane_protein_secD]_[protein_id=CBH24959.1]_[location=complement(2339769..2341733)],2037,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24963.1_2042_[gene=asnS]_[protein=Asparaginyl_tRNA_synthetase]_[protein_id=CBH24963.1]_[location=complement(2344087..2345649)],2041,M8lcl_FP565814.1_prot_CBH25034.1_2113_[gene=gatB]_[protein=Aspartyl/glutamyl_tRNA(Asn/Gln)_amidotransferase_subunit_B]_[protein_id=CBH25034.1]_[location=2424718..2426244],2112,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24963.1_2042_[gene=asnS]_[protein=Asparaginyl_tRNA_synthetase]_[protein_id=CBH24963.1]_[location=complement(2344087..2345649)],2041,M8lcl_FP565811.1_prot_CBH22755.1_37_[gene=SRM_p56037]_[protein=Putative_nuclease]_[protein_id=CBH22755.1]_[location=50488..51516],3135,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,M8lcl_FP565814.1_prot_CBH25046.1_2125_[gene=nadB]_[protein=Quinolinate_synthetase_B]_[protein_id=CBH25046.1]_[location=complement(2440656..2442152)],2124,0.7212644591790794,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,M8lcl_FP565814.1_prot_CBH25369.1_2448_[gene=argH]_[protein=argininosuccinate_lyase]_[protein_id=CBH25369.1]_[location=2831875..2833188],2447,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24968.1_2047_[gene=folD]_[protein=FolD_bifunctional_protein]_[protein_id=CBH24968.1]_[location=2350930..2351823],2046,"M8lcl_FP565814.1_prot_CBH25234.1_2313_[gene=metF]_[protein=5,10_methylenetetrahydrofolate_reductase]_[protein_id=CBH25234.1]_[location=complement(2668584..2669543)]",2312,0.7139132130452209,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24968.1_2047_[gene=folD]_[protein=FolD_bifunctional_protein]_[protein_id=CBH24968.1]_[location=2350930..2351823],2046,M8lcl_FP565814.1_prot_CBH25313.1_2392_[gene=fmt]_[protein=methionyl_tRNA_formyltransferase]_[protein_id=CBH25313.1]_[location=complement(2764134..2765057)],2391,0.6846932959420117,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24971.1_2050_[gene=surE]_[protein=5'_nucleotidase_surE]_[protein_id=CBH24971.1]_[location=complement(2353356..2354174)],2049,M8lcl_FP565814.1_prot_CBH25213.1_2292_[gene=guaA]_[protein=GMP_synthase_[glutamine_hydrolyzing]]_[protein_id=CBH25213.1]_[location=complement(2648716..2650296)],2291,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24971.1_2050_[gene=surE]_[protein=5'_nucleotidase_surE]_[protein_id=CBH24971.1]_[location=complement(2353356..2354174)],2049,M8lcl_FP565814.1_prot_CBH25276.1_2355_[gene=punA]_[protein=Purine_nucleoside_phosphorylase_1]_[protein_id=CBH25276.1]_[location=complement(2716409..2717278)],2354,0.5412957425342281,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24972.1_2051_[gene=panB]_[protein=3_methyl_2_oxobutanoatehydroxymethyltransferase]_[protein_id=CBH24972.1]_[location=complement(2354249..2355082)],2050,M8lcl_FP565814.1_prot_CBH25295.1_2374_[gene=ilvD]_[protein=Dihydroxyacid_dehydratase/phosphogluconate_dehydratase]_[protein_id=CBH25295.1]_[location=2740023..2741777],2373,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24972.1_2051_[gene=panB]_[protein=3_methyl_2_oxobutanoatehydroxymethyltransferase]_[protein_id=CBH24972.1]_[location=complement(2354249..2355082)],2050,M8lcl_FP565814.1_prot_CBH25464.1_2543_[gene=ilvE]_[protein=branched_chain_amino_acid_aminotransferase]_[protein_id=CBH25464.1]_[location=complement(2965551..2967251)],2542,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24976.1_2055_[gene=uppS]_[protein=Undecaprenyl_pyrophosphate_synthetase]_[protein_id=CBH24976.1]_[location=complement(2359270..2360208)],2054,M8lcl_FP565814.1_prot_CBH25003.1_2082_[gene=idsA]_[protein=polyprenyl_synthetase]_[protein_id=CBH25003.1]_[location=complement(2394199..2395230)],2081,0.5311788997157809,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24983.1_2062_[gene=rfbD]_[protein=dTDP_4_dehydrorhamnose_reductase]_[protein_id=CBH24983.1]_[location=2367506..2368429],2061,M8lcl_FP565814.1_prot_CBH25837.1_2916_[gene=rfbB]_[protein=dTDP_glucose_4_6_dehydratase]_[protein_id=CBH25837.1]_[location=complement(3414556..3415521)],2915,0.7106787471808259,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH24983.1_2062_[gene=rfbD]_[protein=dTDP_4_dehydrorhamnose_reductase]_[protein_id=CBH24983.1]_[location=2367506..2368429],2061,"M8lcl_FP565813.1_prot_CBH22833.1_27_[gene=rfbB]_[protein=dTDP_glucose_4,6_dehydratase]_[protein_id=CBH22833.1]_[location=complement(37522..38589)]",3213,0.5995919507293597,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,M8lcl_FP565814.1_prot_CBH25253.1_2332_[gene=pfkA]_[protein=6_phosphofructokinase]_[protein_id=CBH25253.1]_[location=2689727..2690866],2331,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,M8lcl_FP565814.1_prot_CBH25600.1_2679_[gene=SRM_02679]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25600.1]_[location=complement(3146146..3146442)],2678,0.5165393990159177,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24987.1_2066_[gene=iscS]_[protein=cysteine_desulfurase]_[protein_id=CBH24987.1]_[location=complement(2371789..2372958)],2065,M8lcl_FP565814.1_prot_CBH25178.1_2257_[gene=moeB]_[protein=Molybdopterin_biosynthesis_protein_moeB]_[protein_id=CBH25178.1]_[location=2604863..2606080],2256,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24988.1_2067_[gene=murA]_[protein=UDP_N_acetylglucosamine_1_carboxyvinyltransferase]_[protein_id=CBH24988.1]_[location=2373077..2374504],2066,M8lcl_FP565814.1_prot_CBH25329.1_2408_[gene=murB]_[protein=UDP_N_acetylenolpyruvoylglucosamine_reductase]_[protein_id=CBH25329.1]_[location=2787437..2788594],2407,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH24988.1_2067_[gene=murA]_[protein=UDP_N_acetylglucosamine_1_carboxyvinyltransferase]_[protein_id=CBH24988.1]_[location=2373077..2374504],2066,M8lcl_FP565812.1_prot_CBH22788.1_32_[gene=SRM_p61032]_[protein=hypothetical_protein]_[protein_id=CBH22788.1]_[location=complement(38839..39201)],3168,0.5240190208464802,"['DAY', 'NIGHT', 'BOTH']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24995.1_2074_[gene=acnA]_[protein=aconitate_hydratase_1]_[protein_id=CBH24995.1]_[location=2383728..2386463],2073,M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,BOTH
M8lcl_FP565814.1_prot_CBH25003.1_2082_[gene=idsA]_[protein=polyprenyl_synthetase]_[protein_id=CBH25003.1]_[location=complement(2394199..2395230)],2081,M8lcl_FP565814.1_prot_CBH25009.1_2088_[gene=ispH]_[protein=4_hydroxy_3_methylbut_2_enyl_diphosphate_reductase]_[protein_id=CBH25009.1]_[location=2398714..2399988],2087,0.7486201488436958,"['DAY', 'NIGHT', 'BOTH']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH25014.1_2093_[gene=SRM_02093]_[protein=CobW/P47K_family_protein]_[protein_id=CBH25014.1]_[location=complement(2405277..2406644)],2092,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.5810472041777317,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
