protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,attributes,attribute_p1,attribute_p2
M8lcl_FP565814.1_prot_CBH24576.1_1655_[gene=SRM_01655]_[protein=methyl_accepting_chemotaxis_protein]_[protein_id=CBH24576.1]_[location=1885544..1887493],1654,M8lcl_FP565814.1_prot_CBH25743.1_2822_[gene=cheA]_[protein=Chemotaxis_protein_cheA]_[protein_id=CBH25743.1]_[location=complement(3315870..3317789)],2821,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24576.1_1655_[gene=SRM_01655]_[protein=methyl_accepting_chemotaxis_protein]_[protein_id=CBH24576.1]_[location=1885544..1887493],1654,M8lcl_FP565814.1_prot_CBH25746.1_2825_[gene=cheR]_[protein=Chemotaxis_protein_methyltransferase]_[protein_id=CBH25746.1]_[location=complement(3319339..3320217)],2824,0.5186181944454012,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH24577.1_1656_[gene=glpA]_[protein=FAD_dependent_glycerol_3_phosphate_dehydrogenase_subunit]_[protein_id=CBH24577.1]_[location=complement(1887585..1889159)],1655,M8lcl_FP565814.1_prot_CBH24587.1_1666_[gene=gpsA]_[protein=Glycerol_3_phosphate_dehydrogenase_[NAD(P)+]]_[protein_id=CBH24587.1]_[location=1900487..1901512],1665,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24577.1_1656_[gene=glpA]_[protein=FAD_dependent_glycerol_3_phosphate_dehydrogenase_subunit]_[protein_id=CBH24577.1]_[location=complement(1887585..1889159)],1655,"M8lcl_FP565814.1_prot_CBH24594.1_1673_[gene=SRM_01673]_[protein=conserved_hypothetical_protein,_membrane]_[protein_id=CBH24594.1]_[location=1908571..1909350]",1672,0.6695726970530509,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH24577.1_1656_[gene=glpA]_[protein=FAD_dependent_glycerol_3_phosphate_dehydrogenase_subunit]_[protein_id=CBH24577.1]_[location=complement(1887585..1889159)],1655,M8lcl_FP565814.1_prot_CBH24595.1_1674_[gene=gpsA]_[protein=Glycerol_3_phosphate_dehydrogenase]_[protein_id=CBH24595.1]_[location=1909356..1910510],1673,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24587.1_1666_[gene=gpsA]_[protein=Glycerol_3_phosphate_dehydrogenase_[NAD(P)+]]_[protein_id=CBH24587.1]_[location=1900487..1901512],1665,"M8lcl_FP565814.1_prot_CBH24594.1_1673_[gene=SRM_01673]_[protein=conserved_hypothetical_protein,_membrane]_[protein_id=CBH24594.1]_[location=1908571..1909350]",1672,0.5894041507590149,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
"M8lcl_FP565814.1_prot_CBH24588.1_1667_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24588.1]_[location=1901581..1902651]",1666,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
"M8lcl_FP565814.1_prot_CBH24588.1_1667_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24588.1]_[location=1901581..1902651]",1666,M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,0.6968053035881021,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
"M8lcl_FP565814.1_prot_CBH24588.1_1667_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24588.1]_[location=1901581..1902651]",1666,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
"M8lcl_FP565814.1_prot_CBH24588.1_1667_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24588.1]_[location=1901581..1902651]",1666,M8lcl_FP565814.1_prot_CBH25253.1_2332_[gene=pfkA]_[protein=6_phosphofructokinase]_[protein_id=CBH25253.1]_[location=2689727..2690866],2331,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24590.1_1669_[gene=fadB]_[protein=Probable_enoyl_CoA_hydratase]_[protein_id=CBH24590.1]_[location=1903507..1904361],1668,M8lcl_FP565814.1_prot_CBH24865.1_1944_[gene=mmgC]_[protein=acyl_CoA_dehydrogenase]_[protein_id=CBH24865.1]_[location=complement(2219935..2222295)],1943,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24591.1_1670_[gene=citB]_[protein=Aconitate_hydratase]_[protein_id=CBH24591.1]_[location=1904542..1906518],1669,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.6276076000115661,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24591.1_1670_[gene=citB]_[protein=Aconitate_hydratase]_[protein_id=CBH24591.1]_[location=1904542..1906518],1669,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.5060883525585715,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24591.1_1670_[gene=citB]_[protein=Aconitate_hydratase]_[protein_id=CBH24591.1]_[location=1904542..1906518],1669,M8lcl_FP565814.1_prot_CBH25290.1_2369_[gene=leuB]_[protein=Isocitrate/isopropylmalate_dehydrogenase]_[protein_id=CBH25290.1]_[location=2734150..2735388],2368,0.583275218458059,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24591.1_1670_[gene=citB]_[protein=Aconitate_hydratase]_[protein_id=CBH24591.1]_[location=1904542..1906518],1669,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24591.1_1670_[gene=citB]_[protein=Aconitate_hydratase]_[protein_id=CBH24591.1]_[location=1904542..1906518],1669,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24592.1_1671_[gene=SRM_01671]_[protein=phytoene_synthase]_[protein_id=CBH24592.1]_[location=1906631..1907440],1670,M8lcl_FP565814.1_prot_CBH25197.1_2276_[gene=crtI]_[protein=Phytoene_dehydrogenase]_[protein_id=CBH25197.1]_[location=complement(2628246..2629907)],2275,0.5917546734223269,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24593.1_1672_[gene=purM]_[protein=phosphoribosylformylglycinamidine_cyclo_ligase]_[protein_id=CBH24593.1]_[location=1907484..1908497],1671,M8lcl_FP565814.1_prot_CBH24741.1_1820_[gene=purK]_[protein=phosphoribosylaminoimidazole_carboxylase_ATPase_subunit]_[protein_id=CBH24741.1]_[location=2079639..2080778],1819,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24593.1_1672_[gene=purM]_[protein=phosphoribosylformylglycinamidine_cyclo_ligase]_[protein_id=CBH24593.1]_[location=1907484..1908497],1671,M8lcl_FP565814.1_prot_CBH25794.1_2873_[gene=purL]_[protein=Phosphoribosylformylglycinamidine_synthase]_[protein_id=CBH25794.1]_[location=3362511..3365312],2872,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
"M8lcl_FP565814.1_prot_CBH24594.1_1673_[gene=SRM_01673]_[protein=conserved_hypothetical_protein,_membrane]_[protein_id=CBH24594.1]_[location=1908571..1909350]",1672,M8lcl_FP565814.1_prot_CBH24595.1_1674_[gene=gpsA]_[protein=Glycerol_3_phosphate_dehydrogenase]_[protein_id=CBH24595.1]_[location=1909356..1910510],1673,0.5986208650389423,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24608.1_1687_[gene=SRM_01687]_[protein=hypothetical_protein]_[protein_id=CBH24608.1]_[location=complement(1921048..1921278)],1686,M8lcl_FP565814.1_prot_CBH24906.1_1985_[gene=pnpA]_[protein=polyribonucleotide_nucleotidyltransferase]_[protein_id=CBH24906.1]_[location=complement(2267574..2269811)],1984,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH24656.1_1735_[gene=SRM_01735]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24656.1]_[location=complement(1977362..1977742)],1734,0.6426037376142014,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH24762.1_1841_[gene=purH]_[protein=Bifunctional_purine_biosynthesis_protein_purH]_[protein_id=CBH24762.1]_[location=2102717..2104303],1840,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH24838.1_1917_[gene=hpt]_[protein=Hypoxanthine_phosphoribosyltransferase]_[protein_id=CBH24838.1]_[location=complement(2185488..2186087)],1916,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH24971.1_2050_[gene=surE]_[protein=5'_nucleotidase_surE]_[protein_id=CBH24971.1]_[location=complement(2353356..2354174)],2049,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH25132.1_2211_[gene=SRM_02211]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25132.1]_[location=complement(2543961..2544305)],2210,0.6533403588874281,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH25144.1_2223_[gene=SRM_02223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25144.1]_[location=complement(2559763..2563311)],2222,0.6639231255359737,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH25195.1_2274_[gene=SRM_02274]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25195.1]_[location=complement(2626963..2627394)],2273,0.6441466342877509,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH25213.1_2292_[gene=guaA]_[protein=GMP_synthase_[glutamine_hydrolyzing]]_[protein_id=CBH25213.1]_[location=complement(2648716..2650296)],2291,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,"M8lcl_FP565814.1_prot_CBH25263.1_2342_[gene=SRM_02342]_[protein=Hypothetical_protein,_membrane]_[protein_id=CBH25263.1]_[location=complement(2700006..2700599)]",2341,0.6461991770251306,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH25371.1_2450_[gene=SRM_02450]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25371.1]_[location=complement(2834187..2834630)],2449,0.6482463457887793,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH25644.1_2723_[gene=SRM_02723]_[protein=hypothetical_protein]_[protein_id=CBH25644.1]_[location=3194432..3194668],2722,0.6451735735684953,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,M8lcl_FP565814.1_prot_CBH25915.1_2994_[gene=hop]_[protein=Halorhodopsin]_[protein_id=CBH25915.1]_[location=3510167..3510916],2993,0.6446602704242342,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24624.1_1703_[gene=SRM_01703]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24624.1]_[location=1935853..1937067],1702,M8lcl_FP565814.1_prot_CBH24815.1_1894_[gene=bhbA]_[protein=Methylmalonyl_CoA_mutase]_[protein_id=CBH24815.1]_[location=complement(2161552..2165061)],1893,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24624.1_1703_[gene=SRM_01703]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24624.1]_[location=1935853..1937067],1702,M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24624.1_1703_[gene=SRM_01703]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24624.1]_[location=1935853..1937067],1702,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.5936166621014594,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24624.1_1703_[gene=SRM_01703]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24624.1]_[location=1935853..1937067],1702,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24631.1_1710_[gene=SRM_01710]_[protein=riboflavin_specific_deaminase/GTP_cyclohydrolase_II]_[protein_id=CBH24631.1]_[location=complement(1942145..1943524)],1709,M8lcl_FP565814.1_prot_CBH24891.1_1970_[gene=rpoC]_[protein=DNA_directed_RNA_polymerase_beta'_chain]_[protein_id=CBH24891.1]_[location=complement(2246364..2250710)],1969,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24631.1_1710_[gene=SRM_01710]_[protein=riboflavin_specific_deaminase/GTP_cyclohydrolase_II]_[protein_id=CBH24631.1]_[location=complement(1942145..1943524)],1709,M8lcl_FP565814.1_prot_CBH24892.1_1971_[gene=rpoB]_[protein=DNA_directed_RNA_polymerase_beta_chain]_[protein_id=CBH24892.1]_[location=complement(2250822..2254829)],1970,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH24631.1_1710_[gene=SRM_01710]_[protein=riboflavin_specific_deaminase/GTP_cyclohydrolase_II]_[protein_id=CBH24631.1]_[location=complement(1942145..1943524)],1709,M8lcl_FP565814.1_prot_CBH25449.1_2528_[gene=ribD]_[protein=riboflavin_biosynthesis_protein_RibD]_[protein_id=CBH25449.1]_[location=2944631..2945824],2527,0.574858373490816,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24634.1_1713_[gene=purC]_[protein=Phosphoribosylaminoimidazole_succinocarboxamidesynthase]_[protein_id=CBH24634.1]_[location=1945923..1946897],1712,"M8lcl_FP565814.1_prot_CBH24742.1_1821_[gene=purE]_[protein=phosphoribosylaminoimidazole_carboxylase,_catalytic_subunit]_[protein_id=CBH24742.1]_[location=2080914..2081426]",1820,0.5153022146783786,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24679.1_1758_[gene=proC]_[protein=pyrroline_5_carboxylate_reductase]_[protein_id=CBH24679.1]_[location=2009229..2010047],1757,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24738.1_1817_[gene=gcvT]_[protein=Aminomethyltransferase]_[protein_id=CBH24738.1]_[location=2074719..2075843],1816,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25163.1_2242_[gene=SRM_02242]_[protein=putative_phosphatase]_[protein_id=CBH25163.1]_[location=2586925..2588745],2241,0.6220678062528712,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25168.1_2247_[gene=SRM_02247]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25168.1]_[location=2594284..2595099],2246,0.6173134646818691,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25214.1_2293_[gene=gcvH]_[protein=glycine_cleavage_system_H_protein]_[protein_id=CBH25214.1]_[location=complement(2650414..2650788)],2292,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25319.1_2398_[gene=SRM_02398]_[protein=hypothetical_protein]_[protein_id=CBH25319.1]_[location=complement(2771148..2771267)],2397,0.5926032918950174,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25339.1_2418_[gene=SRM_02418]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25339.1]_[location=2794151..2794588],2417,0.6215406850183178,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25647.1_2726_[gene=SRM_02726]_[protein=hypothetical_protein]_[protein_id=CBH25647.1]_[location=complement(3196875..3197318)],2725,0.6173134646818691,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565814.1_prot_CBH25798.1_2877_[gene=ggt]_[protein=Gamma_glutamyltranspeptidase_[Precursor]]_[protein_id=CBH25798.1]_[location=3367914..3370007],2876,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565813.1_prot_CBH22854.1_48_[gene=SRM_p84048]_[protein=Transposase]_[protein_id=CBH22854.1]_[location=63755..64063],3234,0.6199576019414127,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,M8lcl_FP565813.1_prot_CBH22862.1_56_[gene=SRM_p84056]_[protein=hypothetical_protein]_[protein_id=CBH22862.1]_[location=70522..70872],3242,0.5974644422169085,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24648.1_1727_[gene=rnr]_[protein=ribonuclease_R]_[protein_id=CBH24648.1]_[location=1966740..1968740],1726,M8lcl_FP565814.1_prot_CBH25306.1_2385_[gene=rnz]_[protein=Ribonuclease_Z]_[protein_id=CBH25306.1]_[location=complement(2754029..2754997)],2384,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24809.1_1888_[gene=acs]_[protein=Acetyl_coenzyme_A_synthetase]_[protein_id=CBH24809.1]_[location=complement(2153770..2155761)],1887,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
